dpnum,poll_name,item_id,wave,linkage_basis,source_row,caseid,female,source_variable,correct
6,UK Crime,item_1,t1,validated_public_row_position,298,10867,0,lfact11raw,1
6,UK Crime,item_2,t1,validated_public_row_position,298,10867,0,lfact21raw,1
6,UK Crime,item_3,t1,validated_public_row_position,298,10867,0,lfact31raw,0
6,UK Crime,item_4,t1,validated_public_row_position,298,10867,0,lfact41raw,0
6,UK Crime,item_5,t1,validated_public_row_position,298,10867,0,pfact11raw,0
6,UK Crime,item_6,t1,validated_public_row_position,298,10867,0,pfact21raw,1
6,UK Crime,item_7,t1,validated_public_row_position,298,10867,0,pfact31raw,0
6,UK Crime,item_1,t1,validated_public_row_position,299,10868,1,lfact11raw,1
6,UK Crime,item_2,t1,validated_public_row_position,299,10868,1,lfact21raw,1
6,UK Crime,item_3,t1,validated_public_row_position,299,10868,1,lfact31raw,0
6,UK Crime,item_4,t1,validated_public_row_position,299,10868,1,lfact41raw,0
6,UK Crime,item_5,t1,validated_public_row_position,299,10868,1,pfact11raw,1
6,UK Crime,item_6,t1,validated_public_row_position,299,10868,1,pfact21raw,0
6,UK Crime,item_7,t1,validated_public_row_position,299,10868,1,pfact31raw,1
6,UK Crime,item_1,t2,validated_public_row_position,1,10004,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,1,10004,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,1,10004,1,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,1,10004,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,1,10004,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,1,10004,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,1,10004,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,2,10005,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,2,10005,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,2,10005,1,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,2,10005,1,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,2,10005,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,2,10005,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,2,10005,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,3,10008,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,3,10008,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,3,10008,0,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,3,10008,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,3,10008,0,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,3,10008,0,pfact22raw,1
6,UK Crime,item_7,t2,validated_public_row_position,3,10008,0,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,4,10013,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,4,10013,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,4,10013,1,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,4,10013,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,4,10013,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,4,10013,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,4,10013,1,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,5,10014,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,5,10014,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,5,10014,0,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,5,10014,0,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,5,10014,0,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,5,10014,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,5,10014,0,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,6,10015,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,6,10015,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,6,10015,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,6,10015,0,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,6,10015,0,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,6,10015,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,6,10015,0,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,7,10021,0,lfact12raw,0
6,UK Crime,item_2,t2,validated_public_row_position,7,10021,0,lfact22raw,0
6,UK Crime,item_3,t2,validated_public_row_position,7,10021,0,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,7,10021,0,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,7,10021,0,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,7,10021,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,7,10021,0,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,8,10026,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,8,10026,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,8,10026,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,8,10026,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,8,10026,0,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,8,10026,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,8,10026,0,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,9,10028,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,9,10028,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,9,10028,1,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,9,10028,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,9,10028,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,9,10028,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,9,10028,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,10,10029,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,10,10029,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,10,10029,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,10,10029,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,10,10029,0,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,10,10029,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,10,10029,0,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,11,10032,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,11,10032,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,11,10032,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,11,10032,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,11,10032,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,11,10032,1,pfact22raw,1
6,UK Crime,item_7,t2,validated_public_row_position,11,10032,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,12,10035,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,12,10035,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,12,10035,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,12,10035,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,12,10035,1,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,12,10035,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,12,10035,1,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,13,10037,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,13,10037,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,13,10037,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,13,10037,0,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,13,10037,0,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,13,10037,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,13,10037,0,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,14,10040,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,14,10040,0,lfact22raw,0
6,UK Crime,item_3,t2,validated_public_row_position,14,10040,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,14,10040,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,14,10040,0,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,14,10040,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,14,10040,0,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,15,10042,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,15,10042,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,15,10042,0,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,15,10042,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,15,10042,0,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,15,10042,0,pfact22raw,1
6,UK Crime,item_7,t2,validated_public_row_position,15,10042,0,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,16,10045,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,16,10045,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,16,10045,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,16,10045,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,16,10045,0,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,16,10045,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,16,10045,0,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,17,10050,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,17,10050,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,17,10050,1,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,17,10050,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,17,10050,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,17,10050,1,pfact22raw,1
6,UK Crime,item_7,t2,validated_public_row_position,17,10050,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,18,10053,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,18,10053,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,18,10053,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,18,10053,1,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,18,10053,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,18,10053,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,18,10053,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,19,10054,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,19,10054,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,19,10054,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,19,10054,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,19,10054,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,19,10054,1,pfact22raw,1
6,UK Crime,item_7,t2,validated_public_row_position,19,10054,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,20,10056,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,20,10056,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,20,10056,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,20,10056,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,20,10056,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,20,10056,1,pfact22raw,1
6,UK Crime,item_7,t2,validated_public_row_position,20,10056,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,21,10058,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,21,10058,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,21,10058,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,21,10058,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,21,10058,0,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,21,10058,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,21,10058,0,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,22,10059,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,22,10059,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,22,10059,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,22,10059,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,22,10059,0,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,22,10059,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,22,10059,0,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,23,10061,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,23,10061,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,23,10061,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,23,10061,1,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,23,10061,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,23,10061,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,23,10061,1,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,24,10072,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,24,10072,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,24,10072,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,24,10072,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,24,10072,1,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,24,10072,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,24,10072,1,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,25,10073,0,lfact12raw,0
6,UK Crime,item_2,t2,validated_public_row_position,25,10073,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,25,10073,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,25,10073,0,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,25,10073,0,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,25,10073,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,25,10073,0,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,26,10076,0,lfact12raw,0
6,UK Crime,item_2,t2,validated_public_row_position,26,10076,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,26,10076,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,26,10076,0,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,26,10076,0,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,26,10076,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,26,10076,0,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,27,10078,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,27,10078,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,27,10078,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,27,10078,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,27,10078,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,27,10078,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,27,10078,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,28,10086,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,28,10086,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,28,10086,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,28,10086,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,28,10086,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,28,10086,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,28,10086,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,29,10088,1,lfact12raw,0
6,UK Crime,item_2,t2,validated_public_row_position,29,10088,1,lfact22raw,0
6,UK Crime,item_3,t2,validated_public_row_position,29,10088,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,29,10088,1,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,29,10088,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,29,10088,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,29,10088,1,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,30,10089,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,30,10089,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,30,10089,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,30,10089,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,30,10089,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,30,10089,1,pfact22raw,1
6,UK Crime,item_7,t2,validated_public_row_position,30,10089,1,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,31,10091,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,31,10091,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,31,10091,0,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,31,10091,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,31,10091,0,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,31,10091,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,31,10091,0,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,32,10093,1,lfact12raw,0
6,UK Crime,item_2,t2,validated_public_row_position,32,10093,1,lfact22raw,0
6,UK Crime,item_3,t2,validated_public_row_position,32,10093,1,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,32,10093,1,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,32,10093,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,32,10093,1,pfact22raw,1
6,UK Crime,item_7,t2,validated_public_row_position,32,10093,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,33,10100,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,33,10100,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,33,10100,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,33,10100,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,33,10100,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,33,10100,1,pfact22raw,1
6,UK Crime,item_7,t2,validated_public_row_position,33,10100,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,34,10101,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,34,10101,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,34,10101,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,34,10101,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,34,10101,0,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,34,10101,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,34,10101,0,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,35,10102,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,35,10102,0,lfact22raw,0
6,UK Crime,item_3,t2,validated_public_row_position,35,10102,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,35,10102,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,35,10102,0,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,35,10102,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,35,10102,0,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,36,10104,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,36,10104,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,36,10104,1,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,36,10104,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,36,10104,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,36,10104,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,36,10104,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,37,10106,0,lfact12raw,0
6,UK Crime,item_2,t2,validated_public_row_position,37,10106,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,37,10106,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,37,10106,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,37,10106,0,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,37,10106,0,pfact22raw,1
6,UK Crime,item_7,t2,validated_public_row_position,37,10106,0,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,38,10110,0,lfact12raw,0
6,UK Crime,item_2,t2,validated_public_row_position,38,10110,0,lfact22raw,0
6,UK Crime,item_3,t2,validated_public_row_position,38,10110,0,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,38,10110,0,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,38,10110,0,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,38,10110,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,38,10110,0,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,39,10118,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,39,10118,1,lfact22raw,0
6,UK Crime,item_3,t2,validated_public_row_position,39,10118,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,39,10118,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,39,10118,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,39,10118,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,39,10118,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,40,10119,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,40,10119,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,40,10119,1,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,40,10119,1,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,40,10119,1,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,40,10119,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,40,10119,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,41,10120,1,lfact12raw,0
6,UK Crime,item_2,t2,validated_public_row_position,41,10120,1,lfact22raw,0
6,UK Crime,item_3,t2,validated_public_row_position,41,10120,1,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,41,10120,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,41,10120,1,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,41,10120,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,41,10120,1,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,42,10121,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,42,10121,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,42,10121,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,42,10121,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,42,10121,1,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,42,10121,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,42,10121,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,43,10126,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,43,10126,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,43,10126,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,43,10126,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,43,10126,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,43,10126,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,43,10126,1,pfact32raw,1
6,UK Crime,item_1,t2,validated_public_row_position,44,10127,1,lfact12raw,0
6,UK Crime,item_2,t2,validated_public_row_position,44,10127,1,lfact22raw,0
6,UK Crime,item_3,t2,validated_public_row_position,44,10127,1,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,44,10127,1,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,44,10127,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,44,10127,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,44,10127,1,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,45,10133,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,45,10133,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,45,10133,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,45,10133,1,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,45,10133,1,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,45,10133,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,45,10133,1,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,46,10134,1,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,46,10134,1,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,46,10134,1,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,46,10134,1,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,46,10134,1,pfact12raw,0
6,UK Crime,item_6,t2,validated_public_row_position,46,10134,1,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,46,10134,1,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,47,10135,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,47,10135,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,47,10135,0,lfact32raw,1
6,UK Crime,item_4,t2,validated_public_row_position,47,10135,0,lfact42raw,1
6,UK Crime,item_5,t2,validated_public_row_position,47,10135,0,pfact12raw,1
6,UK Crime,item_6,t2,validated_public_row_position,47,10135,0,pfact22raw,0
6,UK Crime,item_7,t2,validated_public_row_position,47,10135,0,pfact32raw,0
6,UK Crime,item_1,t2,validated_public_row_position,48,10140,0,lfact12raw,1
6,UK Crime,item_2,t2,validated_public_row_position,48,10140,0,lfact22raw,1
6,UK Crime,item_3,t2,validated_public_row_position,48,10140,0,lfact32raw,0
6,UK Crime,item_4,t2,validated_public_row_position,48,10140,0,lfact42raw,0
6,UK Crime,item_5,t2,validated_public_row_position,48,10140,0,pfact12raw,1
