source_row,caseid,historical_sample,group,baseline_raw,post_raw,historical_item,candidate_item,baseline_knowledge,historical_post_knowledge,candidate_post_knowledge,historical_joint_knowledge,candidate_joint_knowledge
852,4909,FALSE,NA,7,NA,1,0,0.6000000039736431,0.06666666666666667,0,0.06666666666666667,0
853,3219,FALSE,NA,7,NA,1,0,0.4666666666666667,0.06666666666666667,0,0.06666666666666667,0
854,8013,FALSE,NA,6,NA,1,0,0.5333333373069764,0.06666666666666667,0,0.06666666666666667,0
855,4801,FALSE,NA,7,NA,1,0,0.4000000019868215,0.06666666666666667,0,0.06666666666666667,0
856,4311,FALSE,NA,3,NA,0,0,0.33333333532015486,0,0,0,0
857,6519,FALSE,NA,7,NA,1,0,0.6666666686534881,0.06666666666666667,0,0.06666666666666667,0
858,2513,FALSE,NA,7,NA,1,0,0.6000000019868215,0.06666666666666667,0,0.06666666666666667,0
859,8617,FALSE,NA,6,NA,1,0,0.5333333373069764,0.06666666666666667,0,0.06666666666666667,0
860,8920,FALSE,NA,7,NA,1,0,0.6666666706403097,0.06666666666666667,0,0.06666666666666667,0
861,6206,FALSE,NA,7,NA,1,0,0.33333333532015486,0.06666666666666667,0,0.06666666666666667,0
862,5002,FALSE,NA,7,NA,1,0,0.4666666666666667,0.06666666666666667,0,0.06666666666666667,0
863,5501,FALSE,NA,7,NA,1,0,0.9333333333333333,0.06666666666666667,0,0.06666666666666667,0
864,4014,FALSE,NA,6,NA,1,0,0.7333333333333334,0.06666666666666667,0,0.06666666666666667,0
865,4401,FALSE,NA,7,NA,1,0,0.3333333333333333,0.06666666666666667,0,0.06666666666666667,0
866,8402,FALSE,NA,4,NA,0,0,0.2666666706403097,0,0,0,0
867,2806,FALSE,NA,7,NA,1,0,0.800000003973643,0.06666666666666667,0,0.06666666666666667,0
868,606,FALSE,NA,7,NA,1,0,0.400000003973643,0.06666666666666667,0,0.06666666666666667,0
869,6323,FALSE,NA,5,NA,1,0,0.46666667064030964,0.06666666666666667,0,0.06666666666666667,0
870,5019,FALSE,NA,7,NA,1,0,0.6666666706403097,0.06666666666666667,0,0.06666666666666667,0
871,711,FALSE,NA,7,NA,1,0,0.5333333373069764,0.06666666666666667,0,0.06666666666666667,0
872,3319,FALSE,NA,7,NA,1,0,0.4000000019868215,0.06666666666666667,0,0.06666666666666667,0
873,1907,FALSE,NA,7,NA,1,0,0.2,0.06666666666666667,0,0.06666666666666667,0
874,2325,FALSE,NA,4,NA,0,0,0.6666666686534881,0,0,0,0
875,323,FALSE,NA,7,NA,1,0,0.800000003973643,0.06666666666666667,0,0.06666666666666667,0
876,8725,FALSE,NA,5,NA,1,0,0.800000003973643,0.06666666666666667,0,0.06666666666666667,0
877,8023,FALSE,NA,7,NA,1,0,0.9333333333333333,0.06666666666666667,0,0.06666666666666667,0
878,5822,FALSE,NA,7,NA,1,0,0.6666666666666667,0.06666666666666667,0,0.06666666666666667,0
879,8807,FALSE,NA,4,NA,0,0,0.2666666706403097,0,0,0,0
880,8002,FALSE,NA,7,NA,1,0,0.6666666706403097,0.06666666666666667,0,0.06666666666666667,0
881,5018,FALSE,NA,7,NA,1,0,0.5333333333333333,0.06666666666666667,0,0.06666666666666667,0
882,4603,FALSE,NA,7,NA,1,0,0.46666667064030964,0.06666666666666667,0,0.06666666666666667,0
883,6624,FALSE,NA,7,NA,1,0,0.5333333353201548,0.06666666666666667,0,0.06666666666666667,0
884,4907,FALSE,NA,7,NA,1,0,0.6000000019868215,0.06666666666666667,0,0.06666666666666667,0
885,5216,FALSE,NA,5,NA,1,0,0.6000000019868215,0.06666666666666667,0,0.06666666666666667,0
886,1801,FALSE,NA,4,NA,0,0,0.5333333373069764,0,0,0,0
887,2915,FALSE,NA,6,NA,1,0,0.46666667064030964,0.06666666666666667,0,0.06666666666666667,0
888,2512,FALSE,NA,6,NA,1,0,0.400000003973643,0.06666666666666667,0,0.06666666666666667,0
889,4618,FALSE,NA,7,NA,1,0,0.8,0.06666666666666667,0,0.06666666666666667,0
890,611,FALSE,NA,6,NA,1,0,0.8666666706403097,0.06666666666666667,0,0.06666666666666667,0
891,3723,FALSE,NA,7,NA,1,0,0.8,0.06666666666666667,0,0.06666666666666667,0
892,4615,FALSE,NA,7,NA,1,0,1,0.06666666666666667,0,0.06666666666666667,0
893,5123,FALSE,NA,7,NA,1,0,0.7333333333333334,0.06666666666666667,0,0.06666666666666667,0
894,217,FALSE,NA,6,NA,1,0,0.7333333353201548,0.06666666666666667,0,0.06666666666666667,0
895,115,FALSE,NA,6,NA,1,0,0.8666666666666667,0.06666666666666667,0,0.06666666666666667,0
896,3422,FALSE,NA,7,NA,1,0,0.7333333373069764,0.06666666666666667,0,0.06666666666666667,0
897,320,FALSE,NA,7,NA,1,0,0.5333333353201548,0.06666666666666667,0,0.06666666666666667,0
898,3713,FALSE,NA,6,NA,1,0,0.9333333333333333,0.06666666666666667,0,0.06666666666666667,0
899,4817,FALSE,NA,7,NA,1,0,0.7333333373069764,0.06666666666666667,0,0.06666666666666667,0
900,5810,FALSE,NA,6,NA,1,0,0.7333333373069764,0.06666666666666667,0,0.06666666666666667,0
901,1616,FALSE,NA,6,NA,1,0,0.6666666666666667,0.06666666666666667,0,0.06666666666666667,0
902,1313,FALSE,NA,7,NA,1,0,0.7333333333333333,0.06666666666666667,0,0.06666666666666667,0
903,5316,FALSE,NA,3,NA,0,0,0.3333333333333333,0,0,0,0
904,4611,FALSE,NA,5,NA,1,0,0.7333333373069764,0.06666666666666667,0,0.06666666666666667,0
905,6702,FALSE,NA,6,NA,1,0,0.6000000019868215,0.06666666666666667,0,0.06666666666666667,0
906,6316,FALSE,NA,6,NA,1,0,0.6000000000000001,0.06666666666666667,0,0.06666666666666667,0
907,1810,FALSE,NA,5,NA,1,0,0.6000000039736431,0.06666666666666667,0,0.06666666666666667,0
908,3513,FALSE,NA,7,NA,1,0,0.800000003973643,0.06666666666666667,0,0.06666666666666667,0
909,7116,FALSE,NA,6,NA,1,0,0.7333333333333334,0.06666666666666667,0,0.06666666666666667,0
910,610,FALSE,NA,7,NA,1,0,0.8,0.06666666666666667,0,0.06666666666666667,0
911,8117,FALSE,NA,7,NA,1,0,0.8666666706403097,0.06666666666666667,0,0.06666666666666667,0
912,5516,FALSE,NA,6,NA,1,0,0.8000000019868214,0.06666666666666667,0,0.06666666666666667,0
913,7215,FALSE,NA,7,NA,1,0,0.8,0.06666666666666667,0,0.06666666666666667,0
914,308,FALSE,NA,5,NA,1,0,1,0.06666666666666667,0,0.06666666666666667,0
915,4706,FALSE,NA,7,NA,1,0,0.5333333333333333,0.06666666666666667,0,0.06666666666666667,0
916,6222,FALSE,NA,7,NA,1,0,0.6666666686534881,0.06666666666666667,0,0.06666666666666667,0
917,6920,FALSE,NA,7,NA,1,0,0.9333333373069763,0.06666666666666667,0,0.06666666666666667,0
918,3101,FALSE,NA,6,NA,1,0,0.4666666666666667,0.06666666666666667,0,0.06666666666666667,0
919,5805,FALSE,NA,6,NA,1,0,1,0.06666666666666667,0,0.06666666666666667,0
920,602,FALSE,NA,6,NA,1,0,0.8,0.06666666666666667,0,0.06666666666666667,0
921,5524,FALSE,NA,6,NA,1,0,0.4666666666666667,0.06666666666666667,0,0.06666666666666667,0
922,212,FALSE,NA,6,NA,1,0,0.9333333333333333,0.06666666666666667,0,0.06666666666666667,0
923,3515,FALSE,NA,6,NA,1,0,0.9333333333333333,0.06666666666666667,0,0.06666666666666667,0
924,4714,FALSE,NA,7,NA,1,0,0.6666666686534881,0.06666666666666667,0,0.06666666666666667,0
925,6209,FALSE,NA,7,NA,1,0,0.8666666666666667,0.06666666666666667,0,0.06666666666666667,0
926,4503,FALSE,NA,6,NA,1,0,0.46666666865348816,0.06666666666666667,0,0.06666666666666667,0
927,7005,FALSE,NA,6,NA,1,0,0.800000003973643,0.06666666666666667,0,0.06666666666666667,0
928,218,FALSE,NA,7,NA,1,0,0.9333333333333333,0.06666666666666667,0,0.06666666666666667,0
929,5507,FALSE,NA,6,NA,1,0,0.8666666666666667,0.06666666666666667,0,0.06666666666666667,0
930,7609,FALSE,NA,4,NA,0,0,0.6000000039736431,0,0,0,0
931,7705,FALSE,NA,6,NA,1,0,0.8666666666666667,0.06666666666666667,0,0.06666666666666667,0
932,6204,FALSE,NA,6,NA,1,0,0.6666666706403097,0.06666666666666667,0,0.06666666666666667,0
933,5803,FALSE,NA,7,NA,1,0,0.8,0.06666666666666667,0,0.06666666666666667,0
934,4607,FALSE,NA,6,NA,1,0,0.6000000039736431,0.06666666666666667,0,0.06666666666666667,0
935,613,FALSE,NA,7,NA,1,0,0.46666667064030964,0.06666666666666667,0,0.06666666666666667,0
936,8408,TRUE,1,6,6,1,1,0.46666667064030964,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333
937,1117,TRUE,1,6,7,1,1,0.6666666686534881,0.4666666666666667,0.4666666666666667,0.2,0.2
938,5008,TRUE,1,7,7,1,1,0.33333333532015486,0.5333333333333333,0.5333333333333333,0.13333333333333333,0.13333333333333333
939,4710,TRUE,1,7,1,1,0,0.6666666666666667,0.6,0.5333333333333333,0.4666666666666667,0.4
940,4917,TRUE,1,7,7,1,1,1,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
941,7914,TRUE,1,5,6,1,1,0.2666666706403097,0.6666666666666666,0.6666666666666666,0.2,0.2
942,504,TRUE,1,7,4,1,0,0.46666666865348816,0.4,0.3333333333333333,0.26666666666666666,0.2
943,3508,TRUE,1,5,5,1,1,0.3333333333333333,0.6,0.6,0.26666666666666666,0.26666666666666666
944,3811,TRUE,1,7,-8,1,0,0.2000000019868215,0.3333333333333333,0.26666666666666666,0.06666666666666667,0
945,3917,TRUE,1,-8,-8,0,0,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667
946,4605,TRUE,2,7,5,1,1,0.6000000000000001,0.6,0.6,0.6,0.6
947,3724,TRUE,2,5,6,1,1,0.7333333333333334,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.7333333333333333
948,6105,TRUE,2,6,7,1,1,0.400000003973643,0.3333333333333333,0.3333333333333333,0.2,0.2
949,7014,TRUE,2,-8,5,0,1,0.4000000019868215,0.6666666666666666,0.7333333333333333,0.3333333333333333,0.3333333333333333
950,6115,TRUE,2,7,5,1,1,0.46666666865348816,0.6,0.6,0.13333333333333333,0.13333333333333333
951,8723,TRUE,2,7,7,1,1,0.6666666666666666,0.6,0.6,0.4666666666666667,0.4666666666666667
952,4101,TRUE,2,5,5,1,1,0.7333333373069764,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333
953,3318,TRUE,2,7,7,1,1,0.5333333333333333,0.6,0.6,0.5333333333333333,0.5333333333333333
954,8811,TRUE,2,7,7,1,1,0.6666666666666667,0.8,0.8,0.6,0.6
955,4811,TRUE,2,7,6,1,1,0.800000003973643,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
956,6515,TRUE,3,4,6,0,1,0.13333333333333333,0.26666666666666666,0.3333333333333333,0,0
957,8417,TRUE,3,6,7,1,1,0.6000000019868215,0.6666666666666666,0.6666666666666666,0.6,0.6
958,1707,TRUE,3,6,7,1,1,0.800000003973643,0.6,0.6,0.5333333333333333,0.5333333333333333
959,5601,TRUE,3,6,7,1,1,0.6000000039736431,0.2,0.2,0.2,0.2
960,5705,TRUE,3,6,7,1,1,0.4000000019868215,0.6,0.6,0.26666666666666666,0.26666666666666666
961,4204,TRUE,3,2,1,0,0,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
962,7115,TRUE,3,1,1,0,0,0.400000003973643,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333
963,7502,TRUE,3,7,6,1,1,0.46666667064030964,0.9333333333333333,0.9333333333333333,0.4666666666666667,0.4666666666666667
964,5009,TRUE,4,6,6,1,1,0.400000003973643,0.7333333333333333,0.7333333333333333,0.26666666666666666,0.26666666666666666
965,4816,TRUE,4,7,7,1,1,0.4000000019868215,0.4666666666666667,0.4666666666666667,0.2,0.2
966,1915,TRUE,4,2,4,0,0,0.2000000019868215,0.4,0.4,0.2,0.2
967,2114,TRUE,4,7,6,1,1,0.4666666666666667,0.6666666666666666,0.6666666666666666,0.4,0.4
968,2509,TRUE,4,-8,7,0,1,0.4000000019868215,0.5333333333333333,0.6,0.2,0.2
969,1324,TRUE,4,3,6,0,1,0.2666666706403097,0.4,0.4666666666666667,0.13333333333333333,0.13333333333333333
970,7811,TRUE,4,7,7,1,1,0.3333333333333333,0.6,0.6,0.2,0.2
971,8705,TRUE,4,6,7,1,1,0.9333333373069763,1,1,0.9333333333333333,0.9333333333333333
972,4518,TRUE,4,7,6,1,1,0.4,0.6666666666666666,0.6666666666666666,0.4,0.4
973,6223,TRUE,5,7,5,1,1,0.6666666686534881,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.5333333333333333
974,6911,TRUE,5,6,1,1,0,0.2,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.06666666666666667
975,9019,TRUE,5,7,7,1,1,0.8000000019868214,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.7333333333333333
976,3814,TRUE,5,7,7,1,1,0.2666666686534882,0.7333333333333333,0.7333333333333333,0.26666666666666666,0.26666666666666666
977,6620,TRUE,5,7,7,1,1,0.6666666686534881,0.8,0.8,0.5333333333333333,0.5333333333333333
978,8720,TRUE,5,5,6,1,1,0.2,0.7333333333333333,0.7333333333333333,0.2,0.2
979,4424,TRUE,5,7,5,1,1,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
980,1408,TRUE,5,6,7,1,1,0.6666666686534881,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666
981,5414,TRUE,5,7,3,1,0,0.46666666865348816,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.26666666666666666
982,3423,TRUE,6,6,5,1,1,0.2666666706403097,0.6666666666666666,0.6666666666666666,0.2,0.2
983,512,TRUE,6,-8,7,0,1,0.06666666865348816,0.4,0.4666666666666667,0.06666666666666667,0.06666666666666667
984,1910,TRUE,6,7,5,1,1,0.400000003973643,0.4,0.4,0.2,0.2
985,5310,TRUE,6,7,6,1,1,0.4666666666666667,0.6666666666666666,0.6666666666666666,0.4,0.4
986,2819,TRUE,6,7,7,1,1,0.46666666865348816,0.6,0.6,0.3333333333333333,0.3333333333333333
987,2121,TRUE,6,7,6,1,1,0.9333333373069763,1,1,0.9333333333333333,0.9333333333333333
988,7121,TRUE,6,7,6,1,1,0.4,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.26666666666666666
989,3907,TRUE,6,7,7,1,1,0.46666667064030964,0.8,0.8,0.4,0.4
990,1514,TRUE,6,7,7,1,1,0.2,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.13333333333333333
991,7414,TRUE,7,6,6,1,1,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666
992,5104,TRUE,7,7,7,1,1,0.8666666706403097,0.8,0.8,0.7333333333333333,0.7333333333333333
993,4412,TRUE,7,4,7,0,1,0.46666666865348816,0.6666666666666666,0.7333333333333333,0.3333333333333333,0.3333333333333333
994,901,TRUE,7,-8,5,0,1,0.13333333532015484,0.4666666666666667,0.5333333333333333,0.13333333333333333,0.13333333333333333
995,6422,TRUE,7,7,6,1,1,0.4,0.5333333333333333,0.5333333333333333,0.4,0.4
996,1109,TRUE,7,7,7,1,1,0.4666666666666667,0.6,0.6,0.4,0.4
997,4716,TRUE,7,7,5,1,1,0.4,0.6,0.6,0.26666666666666666,0.26666666666666666
998,1913,TRUE,7,3,7,0,1,0.2666666706403097,0.6,0.6666666666666666,0.26666666666666666,0.26666666666666666
999,8303,TRUE,7,4,6,0,1,0.4000000019868215,0.5333333333333333,0.6,0.13333333333333333,0.13333333333333333
1000,7013,TRUE,7,7,7,1,1,0.6000000019868215,0.4,0.4,0.2,0.2
1001,4608,TRUE,8,7,6,1,1,0.6000000019868215,0.6,0.6,0.4666666666666667,0.4666666666666667
1002,4704,TRUE,8,6,5,1,1,0.33333333730697634,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.26666666666666666
1003,3522,TRUE,8,6,6,1,1,0.8000000019868214,0.7333333333333333,0.7333333333333333,0.6,0.6
1004,5724,TRUE,8,5,-8,1,0,0.3333333333333333,0.4,0.3333333333333333,0.13333333333333333,0.06666666666666667
1005,8912,TRUE,8,7,7,1,1,0.5333333353201548,0.8,0.8,0.4666666666666667,0.4666666666666667
1006,7417,TRUE,8,7,-9,1,0,0.7333333373069764,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4
1007,6418,TRUE,8,5,7,1,1,0.2000000019868215,0.4,0.4,0.13333333333333333,0.13333333333333333
1008,7612,TRUE,8,5,5,1,1,0.46666667064030964,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.26666666666666666
1009,3918,TRUE,8,7,6,1,1,0.46666666865348816,0.7333333333333333,0.7333333333333333,0.3333333333333333,0.3333333333333333
1010,5021,TRUE,9,6,7,1,1,0.6000000000000001,0.8,0.8,0.4666666666666667,0.4666666666666667
1011,4222,TRUE,9,7,-8,1,0,0.2,0.26666666666666666,0.2,0.06666666666666667,0
1012,7519,TRUE,9,7,7,1,1,0.8666666706403097,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
1013,5615,TRUE,9,7,7,1,1,0.4666666666666667,0.4,0.4,0.26666666666666666,0.26666666666666666
1014,1803,TRUE,9,5,6,1,1,0.400000003973643,0.4666666666666667,0.4666666666666667,0.2,0.2
1015,1323,TRUE,9,4,-8,0,0,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.13333333333333333
1016,2918,TRUE,9,6,7,1,1,0.4666666666666667,0.8,0.8,0.4,0.4
1017,1314,TRUE,9,6,7,1,1,0.8,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666
1018,3209,TRUE,10,6,5,1,1,0.33333333532015486,0.6,0.6,0.26666666666666666,0.26666666666666666
1019,6311,TRUE,10,1,4,0,0,0.400000003973643,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
1020,208,TRUE,10,4,4,0,0,0.2666666686534882,0.7333333333333333,0.7333333333333333,0.13333333333333333,0.13333333333333333
1021,1015,TRUE,10,2,7,0,1,0.5333333353201548,0.6666666666666666,0.7333333333333333,0.4,0.4
1022,2024,TRUE,10,7,7,1,1,0.5333333353201548,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333
1023,4504,TRUE,10,5,5,1,1,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667
1024,8701,TRUE,10,7,7,1,1,0.46666666865348816,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
1025,7518,TRUE,10,6,6,1,1,0.46666666865348816,0.8,0.8,0.4666666666666667,0.4666666666666667
1026,119,TRUE,10,7,4,1,0,0.3333333333333333,0.4,0.3333333333333333,0.2,0.13333333333333333
1027,8506,TRUE,10,6,7,1,1,0.8666666686534882,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.5333333333333333
1028,7216,TRUE,11,-8,4,0,0,0.33333333730697634,0.6,0.6,0.2,0.2
1029,7715,TRUE,11,7,-9,1,0,0.6000000000000001,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4
1030,6218,TRUE,11,6,7,1,1,0.4000000019868215,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.26666666666666666
1031,5122,TRUE,11,5,6,1,1,0.6666666666666666,0.8,0.8,0.6666666666666666,0.6666666666666666
1032,922,TRUE,11,5,7,1,1,0.400000003973643,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.26666666666666666
1033,4911,TRUE,11,7,7,1,1,0.6666666666666667,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666
1034,1024,TRUE,11,5,7,1,1,0.6666666706403097,0.8,0.8,0.6,0.6
1035,2611,TRUE,11,6,6,1,1,0.9333333373069763,0.8,0.8,0.7333333333333333,0.7333333333333333
1036,7903,TRUE,11,7,-8,1,0,0.5333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.26666666666666666
1037,2104,TRUE,12,6,6,1,1,0.3333333333333333,0.6,0.6,0.3333333333333333,0.3333333333333333
1038,4008,TRUE,12,7,7,1,1,0.6,0.6,0.6,0.4,0.4
1039,4312,TRUE,12,5,5,1,1,0.8,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.7333333333333333
1040,3711,TRUE,12,6,7,1,1,0.5333333333333333,0.8,0.8,0.4666666666666667,0.4666666666666667
1041,5025,TRUE,12,5,7,1,1,0.4666666666666667,0.8,0.8,0.3333333333333333,0.3333333333333333
1042,3821,TRUE,12,7,7,1,1,0.7333333333333334,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666
1043,3210,TRUE,12,4,4,0,0,0.06666666666666667,0.2,0.2,0,0
1044,715,TRUE,12,5,4,1,0,0.6000000000000001,0.6,0.5333333333333333,0.4,0.3333333333333333
1045,9009,TRUE,12,7,7,1,1,0.6000000019868215,0.6,0.6,0.5333333333333333,0.5333333333333333
1046,521,TRUE,13,7,7,1,1,0.33333333532015486,0.6,0.6,0.2,0.2
1047,5014,TRUE,13,7,7,1,1,0.5333333353201548,0.6666666666666666,0.6666666666666666,0.4,0.4
1048,824,TRUE,13,7,7,1,1,0.7333333373069764,0.8,0.8,0.6666666666666666,0.6666666666666666
1049,5001,TRUE,13,7,7,1,1,0.7333333373069764,1,1,0.7333333333333333,0.7333333333333333
1050,3417,TRUE,13,6,5,1,1,0.800000003973643,0.7333333333333333,0.7333333333333333,0.6,0.6
1051,3019,TRUE,13,6,-8,1,0,0.7333333373069764,0.26666666666666666,0.2,0.26666666666666666,0.2
1052,5022,TRUE,13,7,5,1,1,0.2,0.6,0.6,0.2,0.2
1053,8324,TRUE,13,7,7,1,1,0.6666666706403097,0.7333333333333333,0.7333333333333333,0.6,0.6
1054,7615,TRUE,13,-8,5,0,1,0.46666666865348816,0.8,0.8666666666666667,0.3333333333333333,0.3333333333333333
1055,8910,TRUE,13,7,6,1,1,0.5333333353201548,0.5333333333333333,0.5333333333333333,0.4,0.4
1056,6405,TRUE,13,-8,7,0,1,0.13333333532015484,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.06666666666666667
1057,4502,TRUE,14,4,5,0,1,0.4,0.6,0.6666666666666666,0.4,0.4
1058,1622,TRUE,14,5,7,1,1,0.2000000019868215,0.5333333333333333,0.5333333333333333,0.2,0.2
1059,2511,TRUE,14,7,7,1,1,0.46666666865348816,0.4666666666666667,0.4666666666666667,0.4,0.4
1060,6024,TRUE,14,7,7,1,1,0.5333333353201548,0.8,0.8,0.4,0.4
1061,1305,TRUE,14,6,6,1,1,0.46666666865348816,0.4,0.4,0.26666666666666666,0.26666666666666666
1062,3722,TRUE,14,7,7,1,1,0.8000000019868214,0.6,0.6,0.6,0.6
1063,6609,TRUE,14,4,5,0,1,0.13333333532015484,0.26666666666666666,0.3333333333333333,0,0
1064,1823,TRUE,14,7,7,1,1,0.8666666706403097,1,1,0.8666666666666667,0.8666666666666667
1065,6616,TRUE,14,6,7,1,1,0.26666666666666666,0.8,0.8,0.26666666666666666,0.26666666666666666
1066,1121,TRUE,14,7,1,1,0,0.46666667064030964,0.6,0.5333333333333333,0.2,0.13333333333333333
1067,1901,TRUE,14,7,7,1,1,0.46666666865348816,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.26666666666666666
1068,4024,TRUE,14,7,7,1,1,0.8666666706403097,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666
1069,7322,TRUE,15,5,6,1,1,0.6000000019868215,0.8,0.8,0.4666666666666667,0.4666666666666667
1070,3614,TRUE,15,4,7,0,1,0.46666667064030964,0.4,0.4666666666666667,0.3333333333333333,0.3333333333333333
1071,3822,TRUE,15,7,7,1,1,0.46666667064030964,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.4666666666666667
1072,8825,TRUE,15,7,5,1,1,0.5333333333333333,0.4,0.4,0.26666666666666666,0.26666666666666666
1073,419,TRUE,15,7,7,1,1,0.46666666865348816,0.4,0.4,0.4,0.4
1074,4413,TRUE,15,7,6,1,1,0.6666666686534881,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666
1075,7909,TRUE,15,7,7,1,1,0.8,0.6,0.6,0.6,0.6
1076,7211,TRUE,1,6,7,1,1,0.6666666706403097,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.6666666666666666
1077,6910,TRUE,3,6,7,1,1,0.6000000019868215,0.8,0.8,0.5333333333333333,0.5333333333333333
1078,6213,TRUE,3,7,7,1,1,0.6000000039736431,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.5333333333333333
1079,1608,TRUE,6,7,7,1,1,0.6666666666666666,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.6666666666666666
1080,812,TRUE,11,6,7,1,1,0.6666666706403097,1,1,0.6666666666666666,0.6666666666666666
1081,7809,TRUE,12,6,6,1,1,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.6
1082,8801,TRUE,14,7,7,1,1,0.6000000000000001,0.7333333333333333,0.7333333333333333,0.5333333333333333,0.5333333333333333
1083,7703,TRUE,8,3,7,0,1,0.400000003973643,0.5333333333333333,0.6,0.3333333333333333,0.3333333333333333
1084,4521,TRUE,1,6,7,1,1,0.400000003973643,0.6,0.6,0.3333333333333333,0.3333333333333333
1085,2905,TRUE,1,7,7,1,1,0.9333333373069763,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.8666666666666667
1086,8306,TRUE,1,7,7,1,1,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.26666666666666666
1087,403,TRUE,1,4,7,0,1,0.46666666865348816,0.6666666666666666,0.7333333333333333,0.4,0.4
1088,3415,TRUE,1,7,7,1,1,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
1089,4702,TRUE,1,3,6,0,1,0.400000003973643,0.6,0.6666666666666666,0.26666666666666666,0.26666666666666666
1090,6804,TRUE,2,7,6,1,1,0.5333333353201548,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.4666666666666667
1091,3206,TRUE,2,7,7,1,1,0.7333333373069764,0.4666666666666667,0.4666666666666667,0.26666666666666666,0.26666666666666666
1092,1207,TRUE,2,7,7,1,1,0.5333333373069764,0.6,0.6,0.4666666666666667,0.4666666666666667
1093,7101,TRUE,2,6,7,1,1,0.8000000019868214,0.8666666666666667,0.8666666666666667,0.6666666666666666,0.6666666666666666
1094,7619,TRUE,2,7,7,1,1,0.6000000039736431,0.8,0.8,0.4666666666666667,0.4666666666666667
1095,8007,TRUE,2,7,7,1,1,0.8000000019868214,0.8,0.8,0.7333333333333333,0.7333333333333333
1096,1013,TRUE,2,7,7,1,1,0.26666666666666666,0.7333333333333333,0.7333333333333333,0.2,0.2
1097,4522,TRUE,2,7,7,1,1,0.6000000019868215,0.8,0.8,0.5333333333333333,0.5333333333333333
1098,3915,TRUE,3,6,-8,1,0,0.4000000019868215,0.26666666666666666,0.2,0.13333333333333333,0.06666666666666667
1099,6123,TRUE,3,7,7,1,1,0.5333333373069764,0.6666666666666666,0.6666666666666666,0.4666666666666667,0.4666666666666667
1100,401,TRUE,3,7,6,1,1,0.4,0.4666666666666667,0.4666666666666667,0.2,0.2
1101,6202,TRUE,3,7,4,1,0,0.6666666686534881,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4
1102,6011,TRUE,3,6,6,1,1,0.6000000019868215,0.9333333333333333,0.9333333333333333,0.6,0.6
