poll_id,definition_id,measure_id,source_waves,scoring_rule,missing_policy,denominator_policy,post_dependent,calibration_sample,evidence
btp-presidential-primaries-2004,btp-presidential-primaries-2004.multilateralism_t1@historical-v1,multilateralism_t1,T1,"Mean of Q2 reversed0:1, Q3 ascending0:1, Q29 seven-point rounded(.167,.333,.667,.833), float32 components and average",system missing retained; DK/refusal omitted in attitude items; refused facts incorrect,observed components among three,FALSE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.multilateralism_t2@historical-v1,multilateralism_t2,T2,"Mean of Q2 reversed0:1, Q3 ascending0:1, Q29 seven-point rounded(.167,.333,.667,.833), float32 components and average",system missing retained; DK/refusal omitted in attitude items; refused facts incorrect,observed components among three,TRUE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.attitude_extremity@historical-v1,attitude_extremity,T1,"Mean absolute deviation from .5 across trade, multilateralism, services; float32 deviations and mean",system missing retained; DK/refusal omitted in attitude items; refused facts incorrect,observed indices among three,FALSE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_t1@historical-v1,knowledge_t1,T1,Seven factual keys 43:1|44:3|45:2|46:4|47:3|48:2|49:1; historical float32 row means; joint baseline cleared only when post incorrect,"system missing omitted, including partial batteries; refusal/DK scored0; joint post missing leaves baseline score",number of observed item scores among seven; zero observed yields missing,FALSE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_t2@historical-v1,knowledge_t2,T2,Seven factual keys 43:1|44:3|45:2|46:4|47:3|48:2|49:1; historical float32 row means; joint baseline cleared only when post incorrect,"system missing omitted, including partial batteries; refusal/DK scored0; joint post missing leaves baseline score",number of observed item scores among seven; zero observed yields missing,TRUE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_joint@historical-v1,knowledge_joint,T1|T2,Seven factual keys 43:1|44:3|45:2|46:4|47:3|48:2|49:1; historical float32 row means; joint baseline cleared only when post incorrect,"system missing omitted, including partial batteries; refusal/DK scored0; joint post missing leaves baseline score",number of observed item scores among seven; zero observed yields missing,TRUE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain@historical-v1,knowledge_gain,T1|T2,Seven factual keys 43:1|44:3|45:2|46:4|47:3|48:2|49:1; historical float32 row means; joint baseline cleared only when post incorrect,"system missing omitted, including partial batteries; refusal/DK scored0; joint post missing leaves baseline score",number of observed item scores among seven; zero observed yields missing,TRUE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_gain_joint@historical-v1,knowledge_gain_joint,T1|T2,Seven factual keys 43:1|44:3|45:2|46:4|47:3|48:2|49:1; historical float32 row means; joint baseline cleared only when post incorrect,"system missing omitted, including partial batteries; refusal/DK scored0; joint post missing leaves baseline score",number of observed item scores among seven; zero observed yields missing,TRUE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.log_knowledge_joint@historical-v1,log_knowledge_joint,T1|T2,Seven factual keys 43:1|44:3|45:2|46:4|47:3|48:2|49:1; historical float32 row means; joint baseline cleared only when post incorrect,"system missing omitted, including partial batteries; refusal/DK scored0; joint post missing leaves baseline score",number of observed item scores among seven; zero observed yields missing,TRUE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.high_knowledge_joint@historical-v1,high_knowledge_joint,T1|T2,Seven factual keys 43:1|44:3|45:2|46:4|47:3|48:2|49:1; historical float32 row means; joint baseline cleared only when post incorrect,"system missing omitted, including partial batteries; refusal/DK scored0; joint post missing leaves baseline score",number of observed item scores among seven; zero observed yields missing,TRUE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.read_briefing@historical-v1,read_briefing,,historical-constant-missing,all missing,not applicable,FALSE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_joint_midterm@historical-v1,knowledge_joint_midterm,,historical-constant-missing,all missing,not applicable,FALSE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_midterm@historical-v1,knowledge_midterm,,historical-constant-missing,all missing,not applicable,FALSE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.knowledge_midterm_joint@historical-v1,knowledge_midterm_joint,,historical-constant-missing,all missing,not applicable,FALSE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
btp-presidential-primaries-2004,btp-presidential-primaries-2004.attitude_extremity_midterm@historical-v1,attitude_extremity_midterm,,historical-constant-missing,all missing,not applicable,FALSE,fixed documented codebook levels; no empirical recalibration,source-materials/historical-recoding.txt; questionnaire labels; merge06_add_more_vars.R
new-haven-2004,new-haven-2004.age@historical-v1,age,T1,2002-pre_Q62; birth year1890 ->missing per merge03,system missing retained,one response,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.female@historical-v1,female,T1,Historical recode in R/respondent_new_haven.R,system missing retained,one response,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.minority@nh-04-v2,minority,T1,pre_Q70 codes1/2/4 minority; code3 nonminority; refusal5 missing,system missing and refusal retained,one response,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.education_four@historical-v1,education_four,T1,Historical recode in R/respondent_new_haven.R,system missing retained,one response,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.education_three@historical-v1,education_three,T1,Historical recode in R/respondent_new_haven.R,system missing retained,one response,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.higher_education@historical-v1,higher_education,T1,Historical recode in R/respondent_new_haven.R,system missing retained,one response,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.household_income@historical-v1,household_income,T1,Historical recode in R/respondent_new_haven.R,system missing retained,one response,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.high_income@historical-v1,high_income,T1,Historical recode in R/respondent_new_haven.R,system missing retained,one response,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.airport_expansion_t1@historical-v1,airport_expansion_t1,T1,"((reverse Q12)-(reverse Q13))/2+.5, replacing .625 with float32(.675) per preserved source",DK6/systemmissing midpoint3; raw0 retains historical arithmetic,one response,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.mandatory_sharing_t1@historical-v1,mandatory_sharing_t1,T1,"Reverse0:1 Q20:23; mandatory=(Q23-mean(Q21,Q22))/2+.5; voluntary=(mean(Q21,Q22)-Q20)/2+.5",DK6/systemmissing midpoint3; raw0 retained,one response,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.voluntary_sharing_t1@historical-v1,voluntary_sharing_t1,T1,"Reverse0:1 Q20:23; mandatory=(Q23-mean(Q21,Q22))/2+.5; voluntary=(mean(Q21,Q22)-Q20)/2+.5",DK6/systemmissing midpoint3; raw0 retained,one response,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.airport_expansion_t2@historical-v1,airport_expansion_t2,T3,"((reverse Q12)-(reverse Q13))/2+.5, replacing .625 with float32(.675) per preserved source",DK6/systemmissing midpoint3; raw0 retains historical arithmetic,one response,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.mandatory_sharing_t2@historical-v1,mandatory_sharing_t2,T3,"Reverse0:1 Q20:23; mandatory=(Q23-mean(Q21,Q22))/2+.5; voluntary=(mean(Q21,Q22)-Q20)/2+.5",DK6/systemmissing midpoint3; raw0 retained,one response,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.voluntary_sharing_t2@historical-v1,voluntary_sharing_t2,T3,"Reverse0:1 Q20:23; mandatory=(Q23-mean(Q21,Q22))/2+.5; voluntary=(mean(Q21,Q22)-Q20)/2+.5",DK6/systemmissing midpoint3; raw0 retained,one response,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.knowledge_joint_midterm@historical-v1,knowledge_joint_midterm,T1|T2|T3,"Arrival rawscores and historical joint products; arrivalairport Q12DK resets wholeindexmidpoint, Q13DK componentmidpoint; rawzero remains0 in recodes; float32extremity",knowledge noncorrect->0; attitudeDK midpoint perhistoricalstage,fixed8knowledgeitems or3attitudeindices,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.log_knowledge_joint@historical-v1,log_knowledge_joint,T1|T3,"Eight item keys35=3,36=2,37=2,39=3,40=1,41=1,42=4,43=1; joint before*after; logs/gains shared historical formulas",noncorrect including zero/DK/systemmissing ->0,fixed eight items,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.knowledge_midterm@historical-v1,knowledge_midterm,T2,"Arrival rawscores and historical joint products; arrivalairport Q12DK resets wholeindexmidpoint, Q13DK componentmidpoint; rawzero remains0 in recodes; float32extremity",knowledge noncorrect->0; attitudeDK midpoint perhistoricalstage,fixed8knowledgeitems or3attitudeindices,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.knowledge_gain_joint@historical-v1,knowledge_gain_joint,T1|T3,"Eight item keys35=3,36=2,37=2,39=3,40=1,41=1,42=4,43=1; joint before*after; logs/gains shared historical formulas",noncorrect including zero/DK/systemmissing ->0,fixed eight items,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.knowledge_midterm_joint@historical-v1,knowledge_midterm_joint,T2|T3,"Arrival rawscores and historical joint products; arrivalairport Q12DK resets wholeindexmidpoint, Q13DK componentmidpoint; rawzero remains0 in recodes; float32extremity",knowledge noncorrect->0; attitudeDK midpoint perhistoricalstage,fixed8knowledgeitems or3attitudeindices,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.attitude_extremity_midterm@historical-v1,attitude_extremity_midterm,T2,"Arrival rawscores and historical joint products; arrivalairport Q12DK resets wholeindexmidpoint, Q13DK componentmidpoint; rawzero remains0 in recodes; float32extremity",knowledge noncorrect->0; attitudeDK midpoint perhistoricalstage,fixed8knowledgeitems or3attitudeindices,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.knowledge_t2@historical-v1,knowledge_t2,T3,"Eight item keys35=3,36=2,37=2,39=3,40=1,41=1,42=4,43=1; joint before*after; logs/gains shared historical formulas",noncorrect including zero/DK/systemmissing ->0,fixed eight items,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.high_knowledge_joint@historical-v1,high_knowledge_joint,T1|T3,"Eight item keys35=3,36=2,37=2,39=3,40=1,41=1,42=4,43=1; joint before*after; logs/gains shared historical formulas",noncorrect including zero/DK/systemmissing ->0,fixed eight items,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.attitude_extremity@historical-v1,attitude_extremity,T1,Mean float32 absolute deviations of three baseline indices from.5; mean storedfloat32,system missing retained,three indices,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.read_briefing@historical-v1,read_briefing,,historical-constant-missing,all missing,not applicable,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.political_interest_t1@historical-v1,political_interest_t1,,historical-constant-missing,all missing,not applicable,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.knowledge_joint@historical-v1,knowledge_joint,T1|T3,"Eight item keys35=3,36=2,37=2,39=3,40=1,41=1,42=4,43=1; joint before*after; logs/gains shared historical formulas",noncorrect including zero/DK/systemmissing ->0,fixed eight items,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.knowledge_gain@historical-v1,knowledge_gain,T1|T3,"Eight item keys35=3,36=2,37=2,39=3,40=1,41=1,42=4,43=1; joint before*after; logs/gains shared historical formulas",noncorrect including zero/DK/systemmissing ->0,fixed eight items,TRUE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
new-haven-2004,new-haven-2004.knowledge_t1@historical-v1,knowledge_t1,T1,"Eight item keys35=3,36=2,37=2,39=3,40=1,41=1,42=4,43=1; joint before*after; logs/gains shared historical formulas",noncorrect including zero/DK/systemmissing ->0,fixed eight items,FALSE,fixed historical codes; no subset recalibration,source-materials/field-questionnaire.doc; source-materials/baseline-cati.txt; nh_hlm_smallnew.dta comparison evidence; merge03/06
zeguo-2005,zeguo-2005.age@historical-v1,age,T1,Historical recode R/respondent_zeguo.R,missing retained,one response,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.female@historical-v1,female,T1,Historical recode R/respondent_zeguo.R,missing retained,one response,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.education_four@historical-v1,education_four,T1,Historical recode R/respondent_zeguo.R,missing retained,one response,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.education_three@historical-v1,education_three,T1,Historical recode R/respondent_zeguo.R,missing retained,one response,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.higher_education@historical-v1,higher_education,T1,Historical recode R/respondent_zeguo.R,missing retained,one response,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.industrial_roads_t1@historical-v1,industrial_roads_t1,T1,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.industrial_roads_t2@historical-v1,industrial_roads_t2,T2,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.village_roads_t1@historical-v1,village_roads_t1,T1,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.village_roads_t2@historical-v1,village_roads_t2,T2,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.main_roads_t1@historical-v1,main_roads_t1,T1,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.main_roads_t2@historical-v1,main_roads_t2,T1,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.commercial_roads_t1@historical-v1,commercial_roads_t1,T1,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.commercial_roads_t2@historical-v1,commercial_roads_t2,T2,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.main_roads_rescaled_t1@historical-v1,main_roads_rescaled_t1,T1,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.main_roads_rescaled_t2@historical-v1,main_roads_rescaled_t2,T2,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.other_parks_t1@historical-v1,other_parks_t1,T1,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.other_parks_t2@historical-v1,other_parks_t2,T2,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.township_image_t1@historical-v1,township_image_t1,T1,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.township_image_t2@historical-v1,township_image_t2,T2,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.cultural_heritage_t1@historical-v1,cultural_heritage_t1,T1,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.cultural_heritage_t2@historical-v1,cultural_heritage_t2,T2,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.sewage_t1@historical-v1,sewage_t1,T1,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.sewage_t2@historical-v1,sewage_t2,T2,Rawproject index; float32 rating/10 then float32 mean except rescaledmainroads/parks/image use float32 rawmean then /10; T2mainroads deliberatelyusesT1,rowmean observeditems; allmissing midpoint; village T1 raw4.5 remainsunscaled then final>1 blanked,observed component count,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.high_income@historical-v1,high_income,,historical-constant-missing,all missing,not applicable,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.political_interest_t1@historical-v1,political_interest_t1,,historical-constant-missing,all missing,not applicable,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.read_briefing@historical-v1,read_briefing,,historical-constant-missing,all missing,not applicable,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.attitude_extremity@historical-v1,attitude_extremity,T1,Mean absolute deviation of9T1indices before village>1cleanup,missing retained,nine midpoint-filled indices,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
